,id,track_name,artist,album_name,album_release_date,album_track_num,album_track_placement,genre,duration_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
744,2Xnq0M52RzQFBP9r7BqZt7,Raidho,Enslaved,Axioma Ethica Odini,2010,2,0.2222222222222222,,6.0262166666666666,False,0,0.359,0.991,1,-4.792,1,0.0897,3.51e-06,1.28e-06,0.414,0.0422,140.014,4
745,4fiSd2dKgTndsE5kHbJ9pp,Matriarch`s Lament,Mistur,In Memoriam,2016-05-27,4,0.6666666666666666,,8.388216666666667,False,0,0.0914,0.951,4,-4.573,1,0.0756,7.12e-05,0.852,0.229,0.0564,164.574,4
746,3E5cyRxSVlu4ZM6AdtWd0Y,Foreverdark Woods,Bathory,Nordland I,2002-01-01,6,0.6,,8.104883333333333,False,0,0.436,0.872,7,-5.808,1,0.0873,7.97e-05,0.799,0.378,0.0616,120.059,3
747,0jcTAgzaEJcwYLtms8IFl5,Nordland,Bathory,Nordland I,2002-01-01,2,0.2,,9.348433333333332,False,0,0.231,0.951,8,-6.1,1,0.114,2.97e-06,0.81,0.374,0.213,119.974,4
748,6Vcpo43SZUUdSaX6GbbR7M,Breathing,Sonata Arctica,The Days of Grays (Bonus Version),2009-09-22,5,0.38461538461538464,,3.921766666666667,False,0,0.53,0.446,4,-6.571,1,0.0337,0.00339,0.00106,0.164,0.199,119.987,4
749,3o4ZtdIPSx9DKelcgvForC,Flag In The Ground,Sonata Arctica,The Days of Grays (Bonus Version),2009-09-22,4,0.3076923076923077,,4.147333333333333,False,0,0.424,0.967,2,-3.337,1,0.077,0.000192,0.0171,0.259,0.148,149.979,4
750,0Pw1SbnWlqDHypdmVYNuS9,Deathaura,Sonata Arctica,The Days of Grays (Bonus Version),2009-09-22,2,0.15384615384615385,,7.9782166666666665,False,0,0.37,0.884,1,-5.934,0,0.0736,0.000887,0.071,0.106,0.124,149.981,4
751,1ndZwoW05Jdcej9NyHKyOC,Only the Broken Hearts (Make You Beatiful),Sonata Arctica,Stones Grow Her Name,2012-05-22,1,0.08333333333333333,,3.3924333333333334,False,0,0.455,0.928,1,-4.896,1,0.0501,0.000278,0.564,0.542,0.666,143.057,4
752,4VStO8NTfrJHZ05nS4796o,Larger Than Life,Sonata Arctica,Pariah's Child,2014-04-01,10,1.0,,9.959666666666667,False,0,0.405,0.86,8,-4.433,0,0.0668,0.0456,0.043,0.0941,0.201,159.907,4
753,5QJfRrxVxFXfY0OvqAMPjC,X Marks the Spot,Sonata Arctica,Pariah's Child,2014-04-01,8,0.8,,5.344616666666667,False,0,0.618,0.915,1,-2.404,1,0.124,0.00153,4.51e-06,0.103,0.409,119.983,4
754,4o6XphYVSqHuveWwanpwOf,Half a Marathon Man,Sonata Arctica,Pariah's Child,2014-04-01,7,0.7,,5.7246,False,0,0.415,0.904,6,-4.043,0,0.104,0.00465,0.0978,0.182,0.118,160.075,4
755,22pG0284BXESGCeAVQOcoj,"What Did You Do in the War, Dad?",Sonata Arctica,Pariah's Child,2014-04-01,6,0.6,,5.217250000000001,False,0,0.525,0.849,8,-3.042,1,0.0431,0.00745,0.0164,0.333,0.143,130.003,4
756,3MYLwiUXYiHciBQBdh8IAx,Judas Immortal,Persuader,When Eden Burns,2006-05-26,7,0.7,,5.830433333333334,False,16,0.503,0.981,10,-5.341,0,0.0638,1.35e-05,0.72,0.0704,0.335,110.003,4
757,0Ws1daExJhvGe4tug2IQdg,Sloping Altars,Mithras,Forever Advancing... Legions,2002-03-05,3,0.25,,4.074433333333333,False,2,0.177,0.983,1,-3.777,1,0.185,1.48e-06,0.807,0.061,0.0429,142.694,3
758,644bANZgFUSWHdUiAlC4Jz,"Hidden Species (Vitrification of Blood, Pt. 2)",Blood Incantation,Starspawn,2016-08-19,3,0.6,,7.018,False,0,0.255,0.843,1,-9.426,1,0.0541,2.65e-05,0.913,0.349,0.153,101.387,4
759,32ZMr6xbz9QWLTOZOBDhVf,Through Infectious Waters,Draconian,The burning Halo,2006-10-10,2,0.25,,8.076216666666665,False,0,0.239,0.92,9,-6.27,1,0.0786,0.02,0.0676,0.148,0.055,115.174,3
760,6ESQzeFFd7MEvGk4c4NExr,A Phantom Dissonance,Draconian,A Rose For The Apocalypse,2011-07-05,7,0.7,,5.6631,False,0,0.521,0.737,5,-5.883,0,0.0443,0.0015,0.0342,0.528,0.136,119.95,4
761,0SvrMzw7VkeVnDQH88xkE8,Dead World Assembly,Draconian,A Rose For The Apocalypse,2011-07-05,6,0.6,,5.8693333333333335,False,0,0.48,0.729,2,-5.965,0,0.0329,0.000683,0.00462,0.0538,0.229,110.012,4
762,1e7ghYos0AAp96yNiVLmfx,The Last Hour of Ancient Sunlight,Draconian,A Rose For The Apocalypse,2011-07-05,2,0.2,,5.444216666666667,False,0,0.426,0.812,8,-5.817,1,0.0326,0.0024,0.089,0.39,0.219,140.031,4
763,5LY8UwEbndvB1CulfMzbOH,The Drowning Age,Draconian,A Rose For The Apocalypse,2011-07-05,1,0.1,,7.3084333333333324,False,0,0.399,0.875,8,-5.566,1,0.0437,0.000171,0.0554,0.3,0.0779,140.01,4
764,1uq09bSWQ67UR9yPVJoTgT,With Love And Defiance - Bonus Track,Draconian,Sovran,2015-10-30,10,1.0,,4.342883333333333,False,0,0.443,0.889,0,-5.63,0,0.0526,0.000811,0.000351,0.39,0.374,115.98,4
765,0MlUHRfiKqrDAO7hlrcLUS,Rivers Between Us - feat. Daniel Änghede of Crippled Black Phoenix,Draconian,Sovran,2015-10-30,8,0.8,,6.792666666666666,False,0,0.378,0.7,7,-6.401,0,0.0314,0.000379,0.000767,0.257,0.136,93.0,4
766,5T2lM2r829axVNboY722j0,Redline,Lazerhawk,Redline,2010-01-15,1,0.09090909090909091,,4.0728,False,0,0.558,0.859,0,-9.731,1,0.0528,0.0172,0.7,0.129,0.787,115.012,4
767,5LmYKG6KiZkoiFIuTuumPM,Division Ruine,Carpenter Brut,Trilogy,2015-01-19,13,0.7222222222222222,,3.584,False,0,0.515,0.889,7,-1.392,0,0.0903,4.42e-05,0.894,0.324,0.622,125.038,4
768,7E9fSFXKvz0rEN3Emw2rwz,Hang'em All,Carpenter Brut,Trilogy,2015-01-19,12,0.6666666666666666,,5.623916666666667,False,0,0.315,0.884,4,-1.475,0,0.0659,0.000113,0.923,0.229,0.0776,116.101,4
769,7C4sKoSpkvTxsAcIEJU736,Obituary,Carpenter Brut,Trilogy,2015-01-19,9,0.5,,4.4546833333333336,False,0,0.481,0.857,9,-3.706,0,0.0394,0.0152,0.633,0.118,0.297,129.0,4
770,6LFyoNh5NACnd6yoX7kAdF,Le Perv,Carpenter Brut,Trilogy,2015-01-19,6,0.3333333333333333,,4.266666666666667,False,0,0.537,0.911,5,-3.964,1,0.0478,1.06e-05,0.853,0.662,0.388,120.036,4
771,5iCA7PjAei544HF17AFRWW,A Soul Once Lost,Psycroptic,Psycroptic,2015-03-10,3,0.3333333333333333,,3.7550000000000003,False,18,0.268,0.947,2,-5.317,1,0.181,6.45e-06,0.583,0.107,0.279,180.135,4
772,43Fnz7eS10nxPSfCb49x9c,Dew of Blood,Hakuja,:Legacy:,2009-06-01,6,0.8571428571428571,,5.142883333333333,False,0,0.147,0.997,5,-3.57,1,0.0671,0.0427,0.947,0.358,0.528,143.744,4
773,5d5q0XLKDA1FBWgxyDBGl4,Black Desire,Hakuja,:Legacy:,2009-06-01,4,0.5714285714285714,,3.8931,False,0,0.102,0.977,2,-3.485,1,0.0893,0.0189,0.965,0.19,0.278,159.98,4
774,1NPyYVEuFmCYMI8FzX6UPs,Dropped On Inferna,Hakuja,:Legacy:,2009-06-01,1,0.14285714285714285,,5.2171,False,0,0.101,0.985,4,-3.511,1,0.0942,0.0192,0.92,0.295,0.256,169.911,4
775,0gv3Y6cCebH31cw38nXuzV,Temple Doors,Crypt Sermon,Out of the Garden,2015-02-24,1,0.14285714285714285,,6.74155,False,0,0.145,0.941,2,-3.945,1,0.135,0.00928,0.0357,0.0948,0.0388,139.285,4
776,1gowLOWYr3z24tFcIbysZK,Heavy Riders,Crypt Sermon,Out of the Garden,2015-02-24,2,0.2857142857142857,,5.924883333333333,False,0,0.199,0.946,9,-3.065,1,0.113,0.00439,7.42e-05,0.292,0.134,119.898,4
777,6cs9VUTXFhPYyK70Wmv4RN,Byzantium,Crypt Sermon,Out of the Garden,2015-02-24,3,0.42857142857142855,,4.900433333333334,False,0,0.122,0.866,7,-2.844,1,0.0778,0.00566,0.00637,0.149,0.187,97.124,4
778,1uDU5hbyGfVx3rlbxrDbz8,The Will of the Ancient Call,Crypt Sermon,Out of the Garden,2015-02-24,4,0.5714285714285714,,5.322216666666667,False,0,0.264,0.961,3,-3.455,1,0.086,0.000466,0.0033,0.131,0.128,144.152,3
779,4yjQbdLs9Eg51dz4EFCHdA,Into the Holy of Holies,Crypt Sermon,Out of the Garden,2015-02-24,5,0.7142857142857143,,7.9108833333333335,False,0,0.121,0.947,7,-3.939,0,0.123,0.00874,0.301,0.057,0.0396,94.895,4
780,7AYkNQkI7bwqXiP3kW2UBf,The Master's Bouquet,Crypt Sermon,Out of the Garden,2015-02-24,6,0.8571428571428571,,4.7264333333333335,False,0,0.365,0.879,9,-4.57,1,0.0645,0.006,0.0245,0.13,0.0686,124.954,4
781,2nMqtmwURThdC93MlvHRKD,Out of the Garden,Crypt Sermon,Out of the Garden,2015-02-24,7,1.0,,6.951766666666667,False,0,0.103,0.902,2,-2.972,0,0.112,0.011,0.00922,0.0981,0.0651,87.468,4
782,0z5nSLeEVfMEcNOpC5INGj,A Shield With An Iron Face,Absu,Tara,2008-07-01,3,0.23076923076923078,,3.3744333333333336,False,26,0.309,0.988,8,-7.069,1,0.17,6.18e-05,0.709,0.27,0.237,120.631,4
783,4f153mpgU5mRNOvGU0W2Oa,My Loneliness,Firewind,The Premonition,2008-07-13,6,0.6,,4.071766666666667,False,19,0.278,0.884,0,-4.844,0,0.065,0.000196,0.000134,0.243,0.216,159.958,4
784,3YL5BvYnz9L8nDXIb6z98g,Into the Fire,Firewind,The Premonition,2008-07-13,1,0.1,,6.504216666666666,False,26,0.439,0.932,9,-4.295,1,0.0997,1.1e-05,0.008,0.0662,0.109,102.447,4
785,4y5UphdRSj6ZHjYnElBPwR,Head Up High,Firewind,The Premonition,2008-07-13,2,0.2,,3.7844333333333333,False,32,0.112,0.906,1,-3.983,1,0.0703,8.24e-05,0.000974,0.262,0.452,174.759,4
786,1dgyPZ91F5X6zYIHG3dPPS,Where Have The Angels Gone,Allen Lande,The Battle,2005-08-02,10,0.8333333333333334,,4.720216666666667,False,29,0.505,0.877,1,-5.346,1,0.0386,0.00387,1.74e-06,0.134,0.333,139.997,4
787,0K6yUnIKNsFtfIpTgGtcHm,Limelight,Rush,Moving Pictures (2011 Remaster),1981-02-12,4,0.5714285714285714,,4.33065,False,66,0.581,0.854,1,-8.485,0,0.0428,0.00197,0.0013,0.111,0.788,131.18,4
788,3lpDrxUkr0tIe1kmJvdK7d,YYZ,Rush,Moving Pictures (2011 Remaster),1981-02-12,3,0.42857142857142855,,4.430666666666666,False,56,0.51,0.919,7,-8.244,1,0.0593,0.00205,0.809,0.068,0.386,141.053,4
789,3QZ7uX97s82HFYSmQUAN1D,Tom Sawyer,Rush,Moving Pictures (2011 Remaster),1981-02-12,1,0.14285714285714285,,4.6146666666666665,False,72,0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,4
790,4yT7izc5UroQbDBTvtV0A0,Into The Soil,Defeated Sanity,Disposal Of The Dead // Dharmata,2016-07-22,2,0.18181818181818182,,4.113,False,29,0.367,0.948,6,-7.312,1,0.0891,0.00335,0.94,0.291,0.453,128.744,4
791,53beEfiUTLD7R3shd95lGT,The Mesmerizing Light,Defeated Sanity,Disposal Of The Dead // Dharmata,2016-07-22,8,0.7272727272727273,,6.764566666666667,False,14,0.431,0.865,11,-6.395,1,0.0684,0.245,0.0483,0.308,0.552,120.157,3
792,6so43e9BVKancwDQHIvE2S,Streets of Tomorrow,ANGRA,Angels Cry,1993,8,0.8,,5.062883333333334,False,0,0.299,0.794,8,-12.039,1,0.0616,0.00143,7.77e-05,0.0523,0.476,108.481,4
793,7aqN90sMpdna8G3VeA0zSA,Wuthering Heights,ANGRA,Angels Cry,1993,7,0.7,,4.662216666666667,False,0,0.53,0.467,10,-12.237,1,0.0326,0.227,0.0,0.211,0.423,119.928,4
794,0foP1WLNgoWig5kP06AHfR,Stand Away,ANGRA,Angels Cry,1993,5,0.5,,4.957766666666667,False,0,0.308,0.475,1,-13.553,1,0.0359,0.0257,0.0,0.208,0.317,132.766,4
795,1qbWTONOMNl5QKCRaHZdaH,Time,ANGRA,Angels Cry,1993,3,0.3,,5.962883333333334,False,0,0.416,0.69,1,-11.953,0,0.0482,0.00668,2.3e-05,0.0786,0.19,118.084,4
796,355ECJcYa1igHSHAtKjQmD,Paradise,Stratovarius,Visions,1997,8,0.8,,4.454666666666666,False,0,0.506,0.931,8,-7.196,0,0.0349,0.00107,0.0,0.0721,0.771,91.645,4
797,45uWJE56V9H2VpYLRSaERy,Black Diamond,Stratovarius,Visions,1997,2,0.2,,5.662433333333333,False,0,0.408,0.983,1,-7.797,0,0.0625,0.000212,0.218,0.0591,0.397,149.77,4
798,5LyEzlLFAucqFlJKTdbAQA,Chasm,Wolfheart,Winterborn,2015-01-30,8,0.7272727272727273,,7.6251,False,18,0.323,0.945,2,-6.053,0,0.0726,0.000313,0.911,0.081,0.139,112.442,3
799,11c8f9sUMgysRxEnC5VdgK,Wounds,Masterplan,Aeronautics (Deluxe Edition),2005-05-30,3,0.2727272727272727,,4.024216666666667,False,39,0.404,0.965,0,-5.035,0,0.0677,4.43e-06,0.0024,0.164,0.281,144.945,4
800,49CoehYPPIQpJ04534S6sF,Unsung,Insomnium,One For Sorrow,2012-09-26,5,0.5,,5.076666666666667,False,28,0.26,0.936,7,-5.201,1,0.0681,9.69e-06,0.0095,0.0771,0.208,160.012,4
801,4zvqHSMUXU0LBLOxrh8p4h,Keeps Me Burning,Masterplan,Mk II,2007-02-23,4,0.3333333333333333,,4.020666666666667,False,23,0.332,0.954,0,-3.727,1,0.061,5.22e-06,3.57e-05,0.649,0.516,156.91,4
802,51IXbHedJTIUDeTQc7BqmS,Warriors Cry,Masterplan,Mk II,2007-02-23,2,0.16666666666666666,,5.3566666666666665,False,18,0.319,0.951,1,-3.664,0,0.0506,2.17e-06,0.557,0.11,0.206,170.009,4
803,3SymLbZpWcYJchUljvR5s9,Far from the End of the World,Masterplan,Time to Be King,2010-05-21,3,0.3,,3.574883333333333,False,19,0.374,0.979,3,-4.335,1,0.0693,2.76e-05,0.035,0.149,0.203,97.507,4
804,0VjN3wTW2sZ93nEzwdczWt,Fiddle of Time,Masterplan,Time to Be King,2010-05-21,1,0.1,,4.368883333333333,False,22,0.0854,0.974,6,-4.843,1,0.114,2.37e-06,0.0122,0.0924,0.3,174.965,4
805,4oKfR3S6VrpN3oEjf46o3h,Roses In the Nordic Countries,House of Wolves,Fold in the Wind,2011-06-28,7,0.6363636363636364,,3.3190999999999997,False,0,0.39,0.371,0,-7.942,1,0.0305,0.703,0.419,0.111,0.231,160.676,4
806,4nPERcHzvwcRzcJpfKjX2r,Birth,Ghost Brigade,Isolation Songs,2009,7,0.6363636363636364,,9.0171,False,16,0.449,0.735,0,-8.157,0,0.0405,0.0148,0.0937,0.0943,0.0339,113.021,4
807,34V0D8JX6DxRCMMvv343L1,Into The Black Light,Ghost Brigade,Isolation Songs,2009,3,0.2727272727272727,,5.457333333333334,False,39,0.441,0.674,10,-5.741,0,0.0451,0.000623,0.000134,0.11,0.347,147.958,4
808,5pBTnNchZrFZqW1pk7pzGt,My Heart Is a Tomb,Ghost Brigade,Isolation Songs,2009,2,0.18181818181818182,,4.4639999999999995,False,26,0.483,0.803,7,-6.705,0,0.0321,0.0126,0.0615,0.115,0.213,137.027,4
809,3CcelVzjO8WTNI85VY3Z4s,Clawmaster,Ghost Brigade,Until Fear No Longer Defines Us,2011-08-19,2,0.2,,6.56755,False,21,0.436,0.87,5,-4.763,1,0.0368,3.33e-05,0.0639,0.149,0.0905,106.985,4
810,1vSnkjrWUTfW4qYpvrUcQK,Aurora,Ghost Brigade,Iv: One with the Storm,2014-11-10,3,0.3,,6.941766666666666,False,28,0.402,0.9,0,-7.54,1,0.0391,6.95e-05,0.00019,0.0896,0.306,110.014,4
811,7Ib492bAKbxDnjSyAX51tO,Wretched Blues,Ghost Brigade,Iv: One with the Storm,2014-11-10,1,0.1,,6.320216666666667,False,18,0.17,0.931,7,-7.798,1,0.0757,7.23e-06,0.00206,0.66,0.329,99.831,3
812,2P9A3HhMoWdYJyQpEsOIvQ,Made Of Steel,Twilight Force,Tales Of Ancient Prophecies,2014-06-06,9,0.8181818181818182,,4.773516666666667,False,0,0.326,0.681,0,-6.188,1,0.0359,0.0372,0.00347,0.343,0.119,119.828,4
813,39bXYf7coOiOvsn7uE2DQT,Fall Of The Eternal Winter,Twilight Force,Tales Of Ancient Prophecies,2014-06-06,6,0.5454545454545454,,4.908333333333333,False,0,0.41,0.947,9,-5.239,0,0.0699,0.00503,0.00219,0.117,0.206,145.004,4
814,3oqG7ePcrx3nvUJjsR658u,The Power Of The Ancient Force,Twilight Force,Tales Of Ancient Prophecies,2014-06-06,2,0.18181818181818182,,5.0649999999999995,False,0,0.479,0.858,5,-5.215,1,0.0389,0.000284,0.000114,0.395,0.531,125.119,4
815,6M2nM8PEZhScO2nBvkfuAd,Fold In the Wind,House of Wolves,Fold in the Wind,2011-06-28,6,0.5454545454545454,,2.5171,False,0,0.584,0.326,11,-9.555,0,0.0306,0.589,0.0791,0.286,0.26,90.312,4
816,1SXRekSR14sUgB7dASR2XH,Ageless,House of Wolves,Fold in the Wind,2011-06-28,4,0.36363636363636365,,2.49555,False,0,0.594,0.422,3,-6.252,1,0.0277,0.405,0.824,0.111,0.561,130.002,4
817,3RdXkGWOXGYuoepL0EFnCH,Jealous,House of Wolves,Fold in the Wind,2011-06-28,2,0.18181818181818182,,2.8688833333333337,False,0,0.569,0.308,10,-11.226,1,0.0326,0.761,0.551,0.124,0.231,137.607,4
818,7kSozkL8FzWYZqR3qojk1t,Just Shy of Survival,House of Wolves,Daughter of the Sea,2015-04-07,8,1.0,,3.356333333333333,False,0,0.239,0.25,1,-10.311,1,0.0341,0.68,0.848,0.117,0.0395,81.831,3
819,0F9X6gnvKgD1b2gqvqZqNa,Daughter of the Sea,House of Wolves,Daughter of the Sea,2015-04-07,2,0.25,,2.2649833333333333,False,0,0.355,0.33,10,-11.715,0,0.0311,0.944,0.943,0.115,0.208,89.81,4
820,1TltQpy8KyRIolGjb8kzhG,Colony Collapse,Black Fast,Starving out the Light,2013-08-20,3,0.42857142857142855,,6.178833333333333,False,5,0.307,0.935,0,-7.385,1,0.0917,6.81e-06,0.111,0.457,0.251,98.687,4
821,2bjYchfgb0rDRsF7TD8gkH,Eat Of The Dead,Nile,Ithyphallic,2007-07-20,5,0.5,,6.518883333333333,False,0,0.233,0.836,1,-5.01,0,0.0531,9.93e-06,0.552,0.0865,0.0602,102.912,4
822,5fiJa1QUks6xgjXjNngMd1,Permitting The Noble Dead To Descend To The Underworld,Nile,Those Whom The Gods Detest,2009-11-03,6,0.6,,3.532433333333333,False,0,0.409,0.948,8,-4.584,1,0.0665,2.56e-06,0.801,0.241,0.145,128.079,4
823,2GbDas4nWZhaP7mqyeB6uI,Kafir !,Nile,Those Whom The Gods Detest,2009-11-03,1,0.1,,6.84,False,0,0.266,0.963,7,-4.438,1,0.143,1.57e-05,0.905,0.442,0.0379,120.132,3
824,5jnOPQ0ZTEw5Ahk4NUI3Vi,Call to Destruction,Nile,What Should Not Be Unearthed,2015-08-28,1,0.1,,5.758433333333333,False,0,0.202,0.908,4,-5.224,0,0.0763,2.91e-06,0.824,0.113,0.0718,124.976,4
825,00yN0iyCS4tWSB0tWJESpM,Duat,Myrath,Legacy,2016-02-12,9,0.75,,5.437916666666666,False,16,0.272,0.902,2,-4.15,0,0.058,0.00106,0.0,0.3,0.236,75.632,4
826,6JOqk6RvuyrW7YNQIVJirV,I Want to Die,Myrath,Legacy,2016-02-12,8,0.6666666666666666,,4.646933333333333,False,26,0.365,0.858,5,-4.478,0,0.0356,0.000731,0.0,0.0807,0.387,84.921,3
827,1E3VGybbKGD5XRQgKO91Da,Nobody's Lives,Myrath,Legacy,2016-02-12,4,0.3333333333333333,,5.732216666666667,False,22,0.327,0.932,8,-5.16,0,0.0507,0.0018,9.11e-06,0.0958,0.121,153.92,4
828,6AEUMCqOmqjSNLeKPJZIca,Believer,Myrath,Legacy,2016-02-12,2,0.16666666666666666,,4.541283333333333,False,33,0.405,0.971,2,-4.422,0,0.0461,0.000853,5.26e-06,0.332,0.464,96.03,4
829,7meswGZmXeBId0tZ0eIkSR,Deep Cold,Omnium Gatherum,New World Shadows,2011-03-01,9,1.0,,9.497549999999999,False,11,0.254,0.799,1,-6.074,1,0.0418,3.11e-05,0.763,0.142,0.111,100.985,3
830,12JxpD8J7GiFZOYpkGnl2E,White Palace,Omnium Gatherum,Beyond,2013-02-22,10,0.9090909090909091,,10.675766666666668,False,17,0.461,0.71,6,-5.259,0,0.0348,0.0095,0.655,0.115,0.193,126.02,4
831,12gyzXvFxkHmt69QngKXDR,Formidable,Omnium Gatherum,Beyond,2013-02-22,5,0.45454545454545453,,4.896433333333333,False,20,0.436,0.9,6,-5.656,0,0.0692,0.00164,0.304,0.0545,0.105,144.107,4
832,49fCSJ0lMy7cHJVqeoc7LY,Gazing at Me Through Tears of Urine,Gnaw Their Tongues,All the Dread Magnificence of Perversity,2009-09-08,6,0.6666666666666666,,5.1,False,4,0.163,0.812,5,-3.332,0,0.0854,0.0233,0.868,0.0812,0.0548,112.055,4
833,1qXXaGsFJXyWwNuERLBo5G,The Alchemist's Head,Primordial,Where Greater Men Have Fallen,2014-11-24,6,0.75,,6.114966666666667,False,12,0.222,0.91,8,-5.96,0,0.0657,0.000155,0.136,0.246,0.2,124.64,4
834,33s79TvOucGLnJLjAX7N4b,Come the Flood,Primordial,Where Greater Men Have Fallen,2014-11-24,3,0.375,,7.277216666666666,False,17,0.211,0.969,4,-4.581,1,0.0972,0.00014,0.00545,0.347,0.0503,101.464,3
835,2cb1QBo7Bvzb9xDgAYZ72B,Livin' in Hysteria,Heavens Gate,Livin' in Hysteria,1991,1,0.1,,4.642666666666667,False,0,0.53,0.913,0,-10.876,1,0.0496,0.000667,0.000702,0.18,0.572,114.326,4
836,1bKiSYC91RQwKDgiASxCri,Bleeding Eyes,Masterplan,Masterplan,2003-01-20,10,0.9090909090909091,,5.687333333333333,False,23,0.469,0.918,3,-4.145,1,0.0631,8.27e-05,0.000299,0.0718,0.376,135.116,4
837,43oPe6OXXfAGXKu1hHnQHb,Into the Light,Masterplan,Masterplan,2003-01-20,8,0.7272727272727273,,4.164,False,27,0.2,0.533,9,-7.269,1,0.0328,0.00116,9.6e-05,0.342,0.0825,146.09,4
838,2jGQUyDjbrZCvhCJVC0xM0,Soulburn,Masterplan,Masterplan,2003-01-20,5,0.45454545454545453,,6.264433333333333,False,34,0.444,0.847,10,-4.427,1,0.0364,0.000262,0.000526,0.104,0.197,89.976,4
839,2cxtdKFeXk4F10nd8TZORl,Kind Hearted Light,Masterplan,Masterplan,2003-01-20,3,0.2727272727272727,,4.429550000000001,False,47,0.335,0.948,10,-4.245,0,0.0666,1.77e-05,0.664,0.0474,0.248,200.188,4
840,0MY7OEfQzcFol6gQaaQPcd,Runaway Train,Sólstafir,Fjara / Runaway Train,2014-02-04,2,1.0,,7.1552,False,15,0.453,0.738,11,-10.333,0,0.0471,0.00584,0.16,0.0815,0.142,130.064,4
841,2FqDK5rK5DPeQffkSUgeiO,Fjara,Legend,Fjara / Runaway Train,2014-02-04,1,0.5,,6.982333333333333,False,9,0.461,0.452,5,-10.686,1,0.0291,0.0298,0.000474,0.164,0.101,99.999,4
842,40dk1GI31znrLbDvTULHlN,Svartir Sandar,Sólstafir,Svartir Sandar,2012-11-11,5,0.4166666666666667,,8.3551,False,21,0.257,0.867,2,-3.398,0,0.0744,2.48e-05,0.647,0.103,0.274,84.928,4
843,4q9QVIaLqjbcoqeCfM2zan,Creeping Death (Remastered),Metallica,Ride The Lightning (Deluxe Remaster),1984-07-27,7,0.1111111111111111,,6.5951,False,59,0.31,0.977,6,-5.478,0,0.164,0.000219,0.273,0.0785,0.179,100.626,4
844,48Ih1FjoQ5KoCpsdKUk8Eu,Welcome Home (Sanitarium),Metallica,Master Of Puppets,1986-03-03,4,0.5,,6.4639999999999995,False,0,0.331,0.834,0,-8.223,1,0.0344,0.000327,0.124,0.104,0.381,104.817,4
845,6NwbeybX6TDtXlpXvnUOZC,Master Of Puppets,Metallica,Master Of Puppets,1986-03-03,2,0.25,,8.604883333333333,False,0,0.538,0.872,4,-7.658,0,0.0361,0.000608,0.573,0.0946,0.593,105.102,4
846,4A1jq5W97gi5ok44CgZiab,Battery,Metallica,Master Of Puppets,1986-03-03,1,0.125,,5.211766666666667,False,0,0.487,0.944,11,-6.78,0,0.0823,0.000135,0.601,0.0905,0.392,96.552,4
847,30azggKYlwo666J7ICWyD4,Dyers Eve,Metallica,...And Justice For All,1988-08-25,9,1.0,,5.222666666666667,False,0,0.395,0.932,1,-8.474,0,0.056,2.25e-05,0.0206,0.0816,0.699,94.57,4
848,64Ret7Tf2M8pDE4aqbW2tX,One,Metallica,...And Justice For All,1988-08-25,4,0.4444444444444444,,7.457333333333334,False,0,0.444,0.703,7,-9.443,1,0.0641,0.00112,0.0761,0.127,0.419,106.228,4
849,2VIk1zgNk6aRiIQ9C1T4Yu,...And Justice For All,Metallica,...And Justice For All,1988-08-25,2,0.2222222222222222,,9.7751,False,0,0.541,0.796,9,-7.465,1,0.131,0.000105,0.0763,0.0581,0.401,87.215,4
850,2Ir45SYSCWvHCLUegoADzL,Tears of Remembrance,Mistur,In Memoriam,2016-05-27,6,1.0,,11.304,False,0,0.196,0.926,0,-4.12,0,0.063,1.29e-05,0.737,0.0963,0.0682,168.147,4
851,0yOCZfdPpIaMvLgirK3c66,Downfall,Mistur,In Memoriam,2016-05-27,1,0.16666666666666666,,7.26155,False,0,0.2,0.914,10,-3.491,1,0.0665,5.97e-06,0.92,0.0726,0.0409,167.846,4
852,0Yfzy2KGKPTb5elgTwYY4v,Returner,Liturgy,Aesthethica,2011-10-05,3,0.25,,3.5877666666666665,False,0,0.183,0.977,2,-4.889,1,0.0893,1.49e-06,0.875,0.0942,0.0397,60.061,3
853,0WlsFsB9JBL2KUJRmBppvI,At The Gallows End,Candlemass,Nightfall,1987,4,0.25,,5.7791,False,0,0.193,0.836,4,-4.531,1,0.0501,0.000319,0.00055,0.0497,0.338,155.103,4
854,6nJw9aueBn7zF2WuLns3Wp,Ordered Eastward,Hail Of Bullets,Of Frost And War,2008-05-13,2,0.16666666666666666,,4.714883333333333,False,20,0.216,0.986,6,-4.2,1,0.117,1.21e-05,0.329,0.669,0.142,113.09,4
855,0y1CLv7ypQhQ1DhOpitRM3,Opposite of Desolate (feat. Double A.B.),Cannibal Ox,Blade of the Ronin (Deluxe Edition),2015-03-03,2,0.08695652173913043,,3.5420000000000003,True,0,0.521,0.945,5,-5.532,0,0.269,0.0543,1.47e-05,0.85,0.625,90.055,4
856,3AfKfGF7NMm7lOzHj4AY2h,Pigeon,Cannibal Ox,The Cold Vein (Deluxe Edition),2013-12-03,14,0.4666666666666667,,6.168433333333334,True,0,0.599,0.883,10,-4.865,0,0.338,0.424,5.79e-06,0.12,0.209,87.059,4
